,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
2171,2016.0,2017-05-06,1869.0,Spanish Primera Division,Atletico Madrid,Eibar,87.79,75.36,0.6489,0.1021,0.249,1.56,0.45,1.7,0.0,1.0,0.0,1.37,0.28,1.56,1.21,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
2173,2016.0,2017-05-06,1843.0,French Ligue 1,Paris Saint-Germain,Bastia,85.92,43.69,0.8637,0.0318,0.1045,2.94,0.21,17.1,81.6,5.0,0.0,4.82,0.14,4.66,0.24,4.32,0.0,,,,,,,,,,,,,,,,,,,,,,,
2176,2016.0,2017-05-06,1854.0,Italy Serie A,Napoli,Cagliari,82.3,53.18,0.8734,0.0253,0.1013,2.72,0.59,1.1,0.0,3.0,1.0,2.57,0.59,3.08,0.71,3.15,1.05,,,,,,,,,,,,,,,,,,,,,,,
2177,2016.0,2017-05-06,1869.0,Spanish Primera Division,Barcelona,Villarreal,95.56,80.12,0.8749,0.0343,0.0908,2.78,0.65,100.0,44.7,4.0,1.0,3.19,0.9,2.44,0.59,3.9,1.05,,,,,,,,,,,,,,,,,,,,,,,
2178,2016.0,2017-05-06,2411.0,Barclays Premier League,Swansea City,Everton,57.29,72.66,0.2803,0.4571,0.2626,1.25,1.63,86.9,0.0,1.0,0.0,1.79,0.3,1.26,1.67,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
2179,2016.0,2017-05-06,1845.0,German Bundesliga,Hertha Berlin,RB Leipzig,68.71,76.36,0.3552,0.3497,0.2951,1.07,1.04,0.0,0.0,1.0,4.0,0.27,1.55,0.59,1.47,1.05,3.19,,,,,,,,,,,,,,,,,,,,,,,
2180,2016.0,2017-05-06,1843.0,French Ligue 1,AS Nancy Lorraine,AS Monaco,43.38,83.25,0.0685,0.7831,0.1484,0.88,2.23,86.3,56.0,0.0,3.0,0.28,3.05,0.39,2.06,0.0,2.75,,,,,,,,,,,,,,,,,,,,,,,
2181,2016.0,2017-05-06,1843.0,French Ligue 1,Lorient,Angers,50.4,57.77,0.4303,0.2818,0.2879,1.55,1.29,55.6,0.2,1.0,1.0,0.81,0.89,1.03,1.29,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2182,2016.0,2017-05-06,1843.0,French Ligue 1,Lille,Metz,61.04,46.05,0.5756,0.1637,0.2608,1.92,0.85,0.0,0.3,0.0,2.0,0.69,0.83,1.55,0.67,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,
2184,2016.0,2017-05-06,1843.0,French Ligue 1,Toulouse,Caen,55.63,48.53,0.5082,0.2049,0.2869,1.62,0.92,0.0,96.4,0.0,1.0,1.27,1.28,1.69,1.13,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
2185,2016.0,2017-05-06,1843.0,French Ligue 1,Guingamp,Dijon FCO,54.73,52.57,0.4735,0.2496,0.2769,1.74,1.24,0.0,58.4,4.0,0.0,2.97,1.09,0.94,1.4,4.2,0.0,,,,,,,,,,,,,,,,,,,,,,,
2187,2016.0,2017-05-06,1869.0,Spanish Primera Division,Granada,Real Madrid,44.65,93.19,0.08,0.8029,0.11699999999999999,0.89,3.29,0.0,100.0,0.0,4.0,0.91,3.72,1.09,2.05,0.0,4.2,,,,,,,,,,,,,,,,,,,,,,,
2188,2016.0,2017-05-06,1854.0,Italy Serie A,Juventus,Torino,86.48,64.52,0.8366,0.0342,0.1292,2.45,0.53,10.4,0.0,1.0,1.0,3.04,0.4,3.11,0.75,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2203,2016.0,2017-05-07,1869.0,Spanish Primera Division,Alavés,Athletic Bilbao,72.45,82.81,0.3292,0.3669,0.304,1.03,1.04,0.0,12.3,1.0,0.0,0.35,1.43,0.46,2.4,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
2204,2016.0,2017-05-07,1854.0,Italy Serie A,Udinese,Atalanta,57.4,72.74,0.2703,0.4518,0.2779,1.21,1.55,0.0,84.5,1.0,1.0,1.16,0.67,1.44,1.0,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2205,2016.0,2017-05-07,2411.0,Barclays Premier League,Liverpool,Southampton,79.5,66.28,0.6337,0.1452,0.2211,1.93,0.91,78.9,0.0,0.0,0.0,1.45,0.18,1.86,0.6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2206,2016.0,2017-05-07,1854.0,Italy Serie A,US Pescara,Crotone,39.5,49.11,0.4194,0.2869,0.2937,1.42,1.26,0.0,47.6,0.0,1.0,0.32,0.58,1.21,1.39,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
2207,2016.0,2017-05-07,1854.0,Italy Serie A,Lazio,Sampdoria,74.35,59.92,0.6537,0.1249,0.2214,1.95,0.9,95.2,0.0,7.0,3.0,3.66,1.76,3.0,0.94,7.35,3.15,,,,,,,,,,,,,,,,,,,,,,,
2209,2016.0,2017-05-07,1843.0,French Ligue 1,Stade Rennes,Montpellier,54.89,57.24,0.4304,0.2691,0.3005,1.41,1.1,0.0,0.0,1.0,0.0,0.89,0.37,0.44,1.13,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
2210,2016.0,2017-05-07,1854.0,Italy Serie A,Sassuolo,Fiorentina,56.38,68.1,0.3119,0.4178,0.2703,1.42,1.62,0.0,0.0,2.0,2.0,2.01,2.22,2.01,0.89,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,
2211,2016.0,2017-05-07,1854.0,Italy Serie A,Genoa,Internazionale,48.81,75.17,0.1807,0.5938,0.2255,1.18,2.14,13.0,0.6,1.0,0.0,0.96,1.73,0.81,0.99,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
2212,2016.0,2017-05-07,1854.0,Italy Serie A,Empoli,Bologna,43.57,56.26,0.3633,0.3237,0.3131,1.19,1.13,34.2,0.0,3.0,1.0,2.16,0.18,1.68,0.73,3.15,1.05,,,,,,,,,,,,,,,,,,,,,,,
2215,2016.0,2017-05-07,1854.0,Italy Serie A,Chievo Verona,Palermo,50.65,37.61,0.5314,0.1974,0.2712,1.7,0.98,0.0,6.9,1.0,1.0,0.92,1.21,0.61,0.63,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2217,2016.0,2017-05-07,1845.0,German Bundesliga,Hamburg SV,Mainz,59.96,69.2,0.3526,0.3747,0.2727,1.21,1.24,80.0,51.7,0.0,0.0,0.41,1.41,1.33,1.23,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2218,2016.0,2017-05-07,1869.0,Spanish Primera Division,Valencia,Osasuna,72.89,49.34,0.6052,0.1685,0.2263,2.14,0.84,0.0,0.0,4.0,1.0,2.15,0.82,1.26,0.85,4.09,1.05,2020.0,2020-08-28,1843.0,French Ligue 1,Lyon,Dijon FCO,73.68,53.5,0.6947,0.1019,0.2035,2.0,0.61,58.2,28.4,4.0,1.0,3.97,0.25,2.2,0.06,4.2,1.05
2219,2016.0,2017-05-07,1843.0,French Ligue 1,Lyon,Nantes,74.75,59.09,0.6506,0.1309,0.2185,2.05,0.92,0.0,0.0,3.0,2.0,2.04,0.3,1.3,1.02,3.15,2.1,,,,,,,,,,,,,,,,,,,,,,,
2220,2016.0,2017-05-07,2411.0,Barclays Premier League,Arsenal,Manchester United,75.81,81.82,0.3462,0.3831,0.2708,1.37,1.44,30.9,83.2,2.0,0.0,1.0,0.75,1.62,0.82,2.1,0.0,,,,,,,,,,,,,,,,,,,,,,,
2222,2016.0,2017-05-07,1845.0,German Bundesliga,SC Freiburg,Schalke 04,61.96,74.7,0.3102,0.4268,0.263,1.19,1.41,0.0,0.0,2.0,0.0,2.4,0.63,1.14,1.04,2.1,0.0,,,,,,,,,,,,,,,,,,,,,,,
2230,2016.0,2017-05-07,1869.0,Spanish Primera Division,Deportivo La Coruña,Espanyol,67.05,70.27,0.4237,0.2806,0.2958,1.23,0.86,1.1,0.0,1.0,2.0,1.5,1.08,2.09,0.64,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
2234,2016.0,2017-05-07,1854.0,Italy Serie A,AC Milan,AS Roma,68.93,79.88,0.2967,0.4355,0.2678,1.39,1.62,5.9,2.3,1.0,4.0,1.0,2.97,1.25,1.73,1.05,3.59,,,,,,,,,,,,,,,,,,,,,,,
2235,2016.0,2017-05-07,1869.0,Spanish Primera Division,Málaga,Celta Vigo,72.23,69.51,0.4867,0.243,0.2703,1.5,0.9,0.0,0.0,3.0,0.0,2.12,0.63,1.07,0.84,2.63,0.0,,,,,,,,,,,,,,,,,,,,,,,
2237,2016.0,2017-05-07,1843.0,French Ligue 1,Marseille,Nice,68.01,66.7,0.4702,0.2503,0.2795,1.62,1.17,0.0,0.1,2.0,1.0,2.58,1.84,1.83,1.2,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
2240,,,,,,,,,,,,,,,,,,,,,,,,2020.0,2020-08-29,1843.0,French Ligue 1,Stade Rennes,Montpellier,66.79,59.83,0.536,0.2,0.264,1.57,0.85,38.5,23.2,2.0,1.0,1.51,0.54,1.27,1.07,1.93,1.05
2241,2016.0,2017-05-08,1869.0,Spanish Primera Division,Leganes,Real Betis,69.18,66.61,0.4793,0.2321,0.2886,1.32,0.75,19.5,0.0,4.0,0.0,1.68,0.64,0.46,0.91,3.94,0.0,,,,,,,,,,,,,,,,,,,,,,,
2242,2016.0,2017-05-08,2411.0,Barclays Premier League,Chelsea,Middlesbrough,85.75,48.96,0.8170000000000001,0.043,0.14,2.47,0.27,67.7,5.7,3.0,0.0,2.12,0.1,2.63,0.58,3.15,0.0,,,,,,,,,,,,,,,,,,,,,,,
2243,2016.0,2017-05-09,1818.0,UEFA Champions League,Juventus,AS Monaco,86.19,84.3,0.6075,0.1492,0.2433,1.55,0.84,,,2.0,1.0,2.1,0.99,1.97,0.86,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
2244,2016.0,2017-05-10,1818.0,UEFA Champions League,Atletico Madrid,Real Madrid,87.64,93.49,0.3307,0.4198,0.2495,1.47,1.5,,,2.0,1.0,1.72,2.07,1.17,2.14,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
2245,2016.0,2017-05-10,2411.0,Barclays Premier League,Southampton,Arsenal,66.29,76.97,0.3204,0.4172,0.2624,1.38,1.54,,,0.0,2.0,1.48,1.46,1.66,3.01,0.0,1.77,,,,,,,,,,,,,,,,,,,,,,,
2253,2016.0,2017-05-12,2411.0,Barclays Premier League,Everton,Watford,71.65,55.49,0.6285,0.1379,0.2336,1.82,0.75,0.0,0.0,1.0,0.0,1.16,1.13,1.29,1.87,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
2254,2016.0,2017-05-12,2411.0,Barclays Premier League,West Bromwich Albion,Chelsea,58.64,86.15,0.1202,0.6679,0.2119,0.83,1.84,0.0,2.8,0.0,1.0,0.51,1.88,0.83,4.21,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
2256,2016.0,2017-05-13,2411.0,Barclays Premier League,Manchester City,Leicester City,86.44,62.43,0.7725,0.0697,0.1579,2.44,0.55,51.0,0.0,2.0,1.0,1.98,1.78,2.57,0.78,2.1,1.05,2020.0,2020-08-29,1843.0,French Ligue 1,Strasbourg,Nice,58.5,57.34,0.4677,0.2674,0.2649,1.54,1.1,25.2,18.3,0.0,2.0,0.24,1.21,0.63,0.33,0.0,2.1
2257,2016.0,2017-05-13,1845.0,German Bundesliga,SV Darmstadt 98,Hertha Berlin,49.09,66.69,0.3422,0.3731,0.2847,1.09,1.16,0.0,0.0,0.0,2.0,0.95,1.64,1.01,1.31,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,
2258,2016.0,2017-05-13,1845.0,German Bundesliga,Schalke 04,Hamburg SV,73.05,59.69,0.6331,0.1408,0.2261,1.68,0.73,0.0,74.0,1.0,1.0,0.99,2.08,1.23,1.58,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2259,2016.0,2017-05-13,1845.0,German Bundesliga,VfL Wolfsburg,Borussia Monchengladbach,70.69,72.82,0.4261,0.3074,0.2665,1.4,1.13,24.5,0.0,1.0,1.0,1.18,1.53,1.52,1.24,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2260,2016.0,2017-05-13,1845.0,German Bundesliga,Werder Bremen,TSG Hoffenheim,71.42,77.95,0.364,0.3921,0.2439,1.55,1.55,0.0,0.0,3.0,5.0,1.87,0.69,1.58,1.48,3.15,5.25,,,,,,,,,,,,,,,,,,,,,,,
2261,2016.0,2017-05-13,1845.0,German Bundesliga,SC Freiburg,FC Ingolstadt 04,63.85,59.35,0.4384,0.2989,0.2627,1.44,1.13,0.0,53.8,1.0,1.0,1.45,1.64,0.96,2.75,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2262,2016.0,2017-05-13,1845.0,German Bundesliga,FC Augsburg,Borussia Dortmund,61.17,87.02,0.185,0.6022,0.2128,0.98,2.05,25.2,0.0,1.0,1.0,1.27,1.97,0.68,2.25,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2263,2016.0,2017-05-13,1845.0,German Bundesliga,Mainz,Eintracht Frankfurt,69.61,68.01,0.4597,0.2466,0.2937,1.21,0.77,60.1,0.0,4.0,2.0,1.88,1.65,1.96,0.46,3.68,2.1,,,,,,,,,,,,,,,,,,,,,,,
2264,2016.0,2017-05-13,1845.0,German Bundesliga,RB Leipzig,Bayern Munich,78.12,94.13,0.1951,0.5713,0.2336,0.99,1.84,0.0,0.0,4.0,5.0,1.78,3.97,1.37,2.15,4.2,5.25,,,,,,,,,,,,,,,,,,,,,,,
2265,2016.0,2017-05-13,1845.0,German Bundesliga,Bayer Leverkusen,FC Cologne,72.16,68.01,0.513,0.23600000000000002,0.2509,1.58,1.01,0.2,0.0,2.0,2.0,3.24,0.82,3.04,0.46,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,
2266,2016.0,2017-05-13,2411.0,Barclays Premier League,AFC Bournemouth,Burnley,62.64,60.35,0.4867,0.2517,0.2616,1.63,1.18,0.0,0.0,2.0,1.0,1.49,1.24,1.8,1.62,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
2267,2016.0,2017-05-13,2411.0,Barclays Premier League,Sunderland,Swansea City,47.4,58.37,0.3736,0.3382,0.2881,1.24,1.24,0.0,38.9,0.0,2.0,1.17,0.42,1.07,0.5,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,
2270,2016.0,2017-05-13,1869.0,Spanish Primera Division,Espanyol,Valencia,70.69,73.3,0.4271,0.2944,0.2785,1.36,1.03,0.0,0.0,0.0,1.0,1.63,0.41,1.84,0.86,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
2272,2016.0,2017-05-13,2411.0,Barclays Premier League,Middlesbrough,Southampton,48.3,65.16,0.3141,0.3829,0.3031,1.0,1.2,0.0,0.0,1.0,2.0,1.49,1.56,2.12,0.92,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
2282,2016.0,2017-05-13,1854.0,Italy Serie A,Fiorentina,Lazio,67.63,75.84,0.3367,0.4057,0.2576,1.61,1.7,0.0,42.4,3.0,2.0,1.24,0.97,1.76,0.72,3.01,2.1,,,,,,,,,,,,,,,,,,,,,,,
2284,2016.0,2017-05-13,1869.0,Spanish Primera Division,Osasuna,Granada,48.79,43.91,0.518,0.2147,0.2672,1.64,0.92,0.0,0.0,2.0,1.0,2.22,0.83,1.56,0.85,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
2285,2016.0,2017-05-13,2411.0,Barclays Premier League,Stoke City,Arsenal,63.82,77.93,0.2782,0.4634,0.2584,1.28,1.61,0.0,100.0,1.0,4.0,1.6,2.27,1.51,1.79,1.05,3.83,,,,,,,,,,,,,,,,,,,,,,,
2287,,,,,,,,,,,,,,,,,,,,,,,,2020.0,2020-08-30,1843.0,French Ligue 1,Reims,Lille,58.3,68.92,0.3155,0.395,0.2895,1.1,1.26,20.7,43.6,0.0,1.0,0.26,0.94,0.32,0.83,0.0,1.05
2288,2016.0,2017-05-13,1854.0,Italy Serie A,Atalanta,AC Milan,72.22,67.41,0.519,0.2194,0.2616,1.73,1.13,37.1,0.0,1.0,1.0,1.73,0.87,2.17,1.26,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2292,,,,,,,,,,,,,,,,,,,,,,,,2020.0,2020-08-30,1843.0,French Ligue 1,Nantes,Nimes,59.93,56.23,0.4801,0.2461,0.2738,1.47,0.97,19.0,20.2,2.0,1.0,2.27,1.13,0.68,1.91,2.1,0.84
2294,,,,,,,,,,,,,,,,,,,,,,,,2020.0,2020-08-30,1843.0,French Ligue 1,Metz,AS Monaco,53.27,67.36,0.2995,0.4451,0.2554,1.27,1.61,30.4,35.0,0.0,1.0,0.69,0.23,1.62,0.31,0.0,1.05
2295,,,,,,,,,,,,,,,,,,,,,,,,2020.0,2020-08-30,1843.0,French Ligue 1,St Etienne,Lorient,56.09,54.75,0.462,0.2689,0.2691,1.5,1.08,24.4,23.4,2.0,0.0,1.24,0.23,1.21,0.65,2.1,0.0
2296,,,,,,,,,,,,,,,,,,,,,,,,2020.0,2020-08-30,1843.0,French Ligue 1,Angers,Bordeaux,60.95,59.71,0.4586,0.242,0.2994,1.28,0.85,23.3,19.2,0.0,2.0,0.74,2.16,1.24,1.12,0.0,2.1
2297,2016.0,2017-05-14,1854.0,Italy Serie A,Internazionale,Sassuolo,74.36,56.98,0.7066,0.107,0.1864,2.3,1.03,0.0,0.0,1.0,2.0,1.49,1.72,3.02,0.98,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
2298,2016.0,2017-05-14,2411.0,Barclays Premier League,Crystal Palace,Hull City,59.35,48.01,0.5448,0.2015,0.2537,1.74,0.99,7.7,71.1,4.0,0.0,2.52,0.41,1.56,1.2,3.31,0.0,,,,,,,,,,,,,,,,,,,,,,,
2299,2016.0,2017-05-14,1854.0,Italy Serie A,Bologna,US Pescara,54.1,38.51,0.5426,0.1888,0.2686,1.78,0.95,0.0,0.0,3.0,1.0,1.68,1.07,1.66,1.65,2.63,1.05,,,,,,,,,,,,,,,,,,,,,,,
2300,2016.0,2017-05-14,1854.0,Italy Serie A,Palermo,Genoa,38.41,49.62,0.3818,0.3172,0.301,1.32,1.22,0.0,6.3,1.0,0.0,0.9,1.48,0.69,1.34,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
2303,2016.0,2017-05-14,1854.0,Italy Serie A,Cagliari,Empoli,53.16,45.84,0.4745,0.2474,0.2781,1.61,1.15,0.0,18.0,3.0,2.0,2.41,1.9,2.04,1.04,3.15,2.1,,,,,,,,,,,,,,,,,,,,,,,
2304,2016.0,2017-05-14,1854.0,Italy Serie A,Crotone,Udinese,50.08,57.9,0.3579,0.3232,0.3189,1.14,1.07,29.5,0.0,1.0,0.0,0.98,1.25,1.44,1.47,1.05,0.0,,,,,,,,,,,,,,,,,,,,,,,
2305,2016.0,2017-05-14,1854.0,Italy Serie A,Torino,Napoli,65.02,82.36,0.2166,0.5565,0.2269,1.42,2.15,0.0,0.0,0.0,5.0,0.46,2.2,1.03,2.39,0.0,4.86,,,,,,,,,,,,,,,,,,,,,,,
2306,2016.0,2017-05-14,1854.0,Italy Serie A,Sampdoria,Chievo Verona,58.84,49.81,0.5565,0.1887,0.2548,1.82,1.05,0.0,0.0,1.0,1.0,1.05,0.24,1.06,0.61,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2307,2016.0,2017-05-14,2411.0,Barclays Premier League,West Ham United,Liverpool,61.78,79.28,0.2331,0.5154,0.2515,1.17,1.7,0.0,100.0,0.0,4.0,1.44,3.47,0.53,2.72,0.0,4.06,,,,,,,,,,,,,,,,,,,,,,,
2309,2016.0,2017-05-14,1869.0,Spanish Primera Division,Alavés,Celta Vigo,72.11,68.15,0.49700000000000005,0.2238,0.2792,1.41,0.79,0.0,0.0,3.0,1.0,1.36,1.72,0.9,1.16,3.15,1.05,,,,,,,,,,,,,,,,,,,,,,,
2312,2016.0,2017-05-14,2411.0,Barclays Premier League,Tottenham Hotspur,Manchester United,83.94,80.76,0.4992,0.2104,0.2904,1.37,0.85,1.2,39.7,2.0,1.0,2.66,1.08,1.3,0.95,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,
2315,2016.0,2017-05-14,1869.0,Spanish Primera Division,Real Madrid,Sevilla FC,93.42,79.47,0.8281,0.0619,0.1099,2.89,0.93,100.0,4.9,4.0,1.0,1.88,1.11,1.71,0.73,3.66,1.05,,,,,,,,,,,,,,,,,,,,,,,
2318,2016.0,2017-05-14,1869.0,Spanish Primera Division,Real Betis,Atletico Madrid,64.65,87.75,0.2037,0.522,0.2744,0.81,1.43,0.0,0.0,1.0,1.0,0.47,0.26,0.64,0.43,1.05,1.05,2020.0,2020-08-30,1843.0,French Ligue 1,Brest,Marseille,53.2,66.7,0.314,0.4212,0.2648,1.25,1.49,32.2,36.8,2.0,3.0,2.31,1.43,2.5,1.16,2.1,2.91
2319,2016.0,2017-05-14,1869.0,Spanish Primera Division,Athletic Bilbao,Leganes,83.12,70.89,0.6144,0.1307,0.2549,1.56,0.51,0.0,2.5,1.0,1.0,1.45,0.52,1.78,1.06,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2320,2016.0,2017-05-14,1869.0,Spanish Primera Division,Villarreal,Deportivo La Coruña,79.91,66.49,0.6255,0.1439,0.2306,1.82,0.68,5.9,3.7,0.0,0.0,1.49,0.1,2.27,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2321,2016.0,2017-05-14,1869.0,Spanish Primera Division,Real Sociedad,Málaga,76.91,73.48,0.5018,0.2299,0.2683,1.52,0.86,0.0,0.0,2.0,2.0,2.04,0.88,1.77,0.49,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,
2322,2016.0,2017-05-14,1869.0,Spanish Primera Division,Las Palmas,Barcelona,62.85,95.65,0.0792,0.8088,0.11199999999999999,1.06,3.36,0.0,100.0,1.0,4.0,0.75,1.61,1.04,2.11,1.05,4.18,,,,,,,,,,,,,,,,,,,,,,,
2323,2016.0,2017-05-14,1869.0,Spanish Primera Division,Eibar,Sporting Gijón,75.6,56.71,0.5843,0.16699999999999998,0.2487,1.72,0.7,0.0,27.1,0.0,1.0,0.5,1.35,1.07,1.76,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
2324,2016.0,2017-05-14,1854.0,Italy Serie A,AS Roma,Juventus,81.24,86.29,0.3273,0.3808,0.2919,1.28,1.34,16.6,16.6,3.0,1.0,1.95,1.23,0.95,1.9,3.15,1.05,,,,,,,,,,,,,,,,,,,,,,,
2325,2016.0,2017-05-14,1843.0,French Ligue 1,Bastia,Lorient,41.95,49.94,0.353,0.3506,0.2964,1.27,1.44,18.6,71.4,2.0,0.0,1.02,0.49,0.83,1.2,1.69,0.0,,,,,,,,,,,,,,,,,,,,,,,
2326,2016.0,2017-05-14,1843.0,French Ligue 1,Nantes,Guingamp,59.39,56.87,0.4726,0.2412,0.2862,1.62,1.1,0.0,0.0,4.0,1.0,1.56,0.83,1.32,0.81,3.99,1.05,,,,,,,,,,,,,,,,,,,,,,,
2327,2016.0,2017-05-14,1843.0,French Ligue 1,Montpellier,Lyon,57.01,74.61,0.2286,0.5329999999999999,0.2383,1.45,2.0,0.0,0.0,1.0,3.0,1.52,2.05,1.43,1.48,1.05,2.63,,,,,,,,,,,,,,,,,,,,,,,
2328,2016.0,2017-05-14,1843.0,French Ligue 1,Dijon FCO,AS Nancy Lorraine,50.44,41.77,0.4737,0.2328,0.2936,1.53,0.98,100.0,100.0,2.0,0.0,1.22,1.14,1.31,0.73,1.97,0.0,,,,,,,,,,,,,,,,,,,,,,,
2329,2016.0,2017-05-14,1843.0,French Ligue 1,Metz,Toulouse,48.21,54.41,0.3977,0.2983,0.304,1.33,1.21,0.0,0.0,1.0,1.0,0.6,2.12,0.81,1.48,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2330,2016.0,2017-05-14,1843.0,French Ligue 1,Caen,Stade Rennes,49.81,55.04,0.4022,0.2869,0.3109,1.28,1.1,64.2,0.0,0.0,1.0,0.92,1.02,1.16,0.59,0.0,1.05,,,,,,,,,,,,,,,,,,,,,,,
2331,2016.0,2017-05-14,1843.0,French Ligue 1,Nice,Angers,66.32,58.15,0.5309,0.1936,0.2755,1.69,0.94,0.0,0.0,0.0,2.0,0.86,1.91,1.06,1.22,0.0,1.58,,,,,,,,,,,,,,,,,,,,,,,
2332,2016.0,2017-05-14,1843.0,French Ligue 1,AS Monaco,Lille,84.3,58.99,0.7951,0.062,0.1429,2.51,0.58,34.6,0.0,4.0,0.0,2.28,0.76,1.47,1.23,3.71,0.0,,,,,,,,,,,,,,,,,,,,,,,
2333,2016.0,2017-05-14,1843.0,French Ligue 1,St Etienne,Paris Saint-Germain,62.69,87.08,0.096,0.7299,0.174,0.99,1.93,0.0,6.8,0.0,5.0,0.36,5.24,1.17,2.78,0.0,4.5,,,,,,,,,,,,,,,,,,,,,,,
2338,2016.0,2017-05-14,1843.0,French Ligue 1,Bordeaux,Marseille,66.65,68.52,0.4299,0.2874,0.2827,1.57,1.26,0.0,0.0,1.0,1.0,1.66,1.31,1.18,0.87,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,
2345,2016.0,2017-05-15,2411.0,Barclays Premier League,Chelsea,Watford,86.71,56.16,0.8064,0.0485,0.1451,2.45,0.34,,,4.0,3.0,2.39,0.94,2.27,0.17,4.2,3.15,,,,,,,,,,,,,,,,,,,,,,,
2356,2016.0,2017-05-16,2411.0,Barclays Premier League,Arsenal,Sunderland,78.99,46.51,0.7723,0.0716,0.156,2.55,0.53,,,2.0,0.0,3.99,0.27,5.57,0.43,1.83,0.0,,,,,,,,,,,,,,,,,,,,,,,
2357,2016.0,2017-05-16,2411.0,Barclays Premier League,Manchester City,West Bromwich Albion,85.93,57.63,0.7865,0.0579,0.1557,2.37,0.4,,,3.0,1.0,2.42,0.58,2.65,0.42,3.15,1.05,,,,,,,,,,,,,,,,,,,,,,,
2362,2016.0,2017-05-17,2411.0,Barclays Premier League,Southampton,Manchester United,65.03,80.42,0.2548,0.4562,0.289,0.98,1.36,,,0.0,0.0,1.77,0.53,1.35,0.91,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2363,2016.0,2017-05-17,1843.0,French Ligue 1,AS Monaco,St Etienne,84.78,59.86,0.8007,0.061,0.1384,2.54,0.6,,,2.0,0.0,2.22,0.34,1.93,0.38,1.58,0.0,,,,,,,,,,,,,,,,,,,,,,,
2364,2016.0,2017-05-17,1869.0,Spanish Primera Division,Celta Vigo,Real Madrid,67.87,93.44,0.1161,0.7433,0.1406,1.25,2.82,,,1.0,4.0,1.1,3.57,2.21,2.6,1.05,3.74,,,,,,,,,,,,,,,,,,,,,,,
2372,2016.0,2017-05-18,2411.0,Barclays Premier League,Leicester City,Tottenham Hotspur,63.31,84.39,0.1741,0.5848,0.2411,0.98,1.72,0.0,0.0,1.0,6.0,0.83,2.76,0.77,1.88,1.05,5.3,,,,,,,,,,,,,,,,,,,,,,,
2375,2016.0,2017-05-19,1869.0,Spanish Primera Division,Granada,Espanyol,43.58,70.36,0.3171,0.3791,0.3038,0.92,1.18,0.0,0.0,1.0,2.0,0.56,0.72,0.84,0.35,1.05,2.1,,,,,,,,,,,,,,,,,,,,,,,
